#ID,Tweet,RetweetCount,CreatedDate,Query,HourOfDay,Sentiment,Date
42203,"#candles #babybluesbbq Remedios #herbales y tratamientos naturales: http://t.co/6RH0x9b4Fe Remedios herbales, http://t.co/3P6REfKaB4",0,11/28/2014 0:00,candles,14,Neutral,11/28/2015 0:00
42301,"RT @AvgSociaIMedia: Snapchat: Picture of her legs in the bathtub with candles lit around her. Caption: ""So relaxing""",444,11/28/2014 0:00,candles,14,Neutral,11/28/2015 0:00
42701,Why cant i find the right size candles anywhere?! Im about to make my own ??,0,11/28/2014 0:00,candles,14,Positive,11/28/2015 0:00
42702,Enter to win an Old Factory Candles gift set from @aecharlebois -- ends Nov 30th #oldfactorycandles #giveaway http://t.co/HNciUxqusl,0,11/28/2014 0:00,candles,14,Neutral,11/28/2015 0:00
42801,Candles burning,0,11/28/2014 0:00,candles,14,Neutral,11/28/2015 0:00
42901,Christmas candles are the best candles. http://t.co/ygbVok7ath,0,11/28/2014 0:00,candles,14,Positive,11/28/2015 0:00
43001,Want to create a cozy mood? Win a Candle Warmers Lantern and Scented Candles @pawsitiveliving http://t.co/XPUOIXWk0W US/CAN 12/15,0,11/28/2014 0:00,candles,14,Positive,11/28/2015 0:00
43201,@TheGoodGodAbove A full proof fence for the sheep. Some candles or lantern and some roasted nuts. I'll chip in for an extra blanket.,0,11/28/2014 0:00,candles,14,Neutral,11/28/2015 0:00
43202,When I'm in my late 50s I'm gonna make candles,0,11/28/2014 0:00,candles,14,Neutral,11/28/2015 0:00
43301,"RT @Chantel__Martin: Follow &amp; RT @Chantel__Martin For a Chance to win £50 worth of our Handcrafted Scented Candles, Free delivery UK Only.…",573,11/28/2014 0:00,candles,14,Positive,11/28/2015 0:00
43401,I cant wait to get a tree but then ppl need to buy me candles. Me no like tree smell,0,11/28/2014 0:00,candles,14,Neutral,11/28/2015 0:00
43501,@danburke_ it's okay bc I asked diane to find it online and order it for Christmas &lt;3 #candles,0,11/28/2014 0:00,candles,14,Positive,11/28/2015 0:00
43801,Cupcake candles? like they were made for me,0,11/28/2014 0:00,candles,14,Positive,11/28/2015 0:00
44501,Hand Painted Cocktail Glasses With Blue and by ipaintitpretty http://t.co/MFG8eUQOc0 via @Etsy #handpaintedmartiniglasses #christmasgifts,0,11/28/2014 0:00,cocktail glasses,14,Neutral,11/28/2015 0:00
44502,RT @mamiezvintage1: Holiday Cocktail Glasses / Christmas Cocktail by mamiezvintage http://t.co/2SVqFfkhQ4 via @Etsy #vintage #A4Team #V2Team,1,11/28/2014 0:00,cocktail glasses,14,Positive,11/28/2015 0:00
44503,"Cute shop in Peterborough, NH. If I had room for more cocktail glasses, I'd be in trouble here! @… http://t.co/KtUgNvXxpR",0,11/28/2014 0:00,cocktail glasses,12,Neutral,11/28/2015 0:00
44504,RT @AnthropologieEU: Toast to Saturday with our aperitif appropriate cocktail serveware &gt; http://t.co/VQqjmwDOE1 http://t.co/CPFnzMGHzk,1,11/28/2014 0:00,cocktail glasses,12,Positive,11/28/2015 0:00
44505,"Join us for Happy Hour at the bar from 4:30 until 6:30 with all draft beers at $3, $4 select glasses of wine and $5 daily classic cocktail.",0,11/28/2014 0:00,cocktail glasses,12,Positive,11/28/2015 0:00
44506,Cocktail Friday is in full swing - 241 on all cocktail glasses until midnight! #BlackFriday deals every Friday at #Walkabout,0,11/28/2014 0:00,cocktail glasses,12,Neutral,11/28/2015 0:00
44507,Selling vintage Packard red rim old car design glasses. 4 shot glasses. Set for 6 cocktail glasses.… http://t.co/FlMvypyccB,0,11/28/2014 0:00,cocktail glasses,11,Positive,11/28/2015 0:00
44508,Naughty. Nice. Stemless Martini. Cocktail. Cosmopolitan glasses. ~Talkers~ set of 2 http://t.co/qGzLIPsHP7 via @Etsy,0,11/28/2014 0:00,cocktail glasses,10,Neutral,11/28/2015 0:00
44509,Self-Chilling Cocktail Glasses http://t.co/pGPLdyekxQ,0,11/28/2014 0:00,cocktail glasses,10,Neutral,11/28/2015 0:00
44510,@RickSheridan Indeed. I looked for one that had little cocktail glasses printed on the sides but....no findy.,0,11/28/2014 0:00,cocktail glasses,9,Negative,11/28/2015 0:00
44511,"*gets two large glasses, opens cocktail cabinet* what's your pleasure ?",0,11/28/2014 0:00,cocktail glasses,9,Positive,11/28/2015 0:00
44512,"2014 Black Friday priorities - a waffle maker, cocktail glasses, and a socket set. Aka, #myexciting22yearoldlife",0,11/28/2014 0:00,cocktail glasses,8,Negative,11/28/2015 0:00
44513,@reecekeyz it was two glasses and a cocktail yeah.... ??,0,11/28/2014 0:00,cocktail glasses,6,Neutral,11/28/2015 0:00
44514,#Vintage Morgantown Normandie #Martini Pitcher and #cocktail glasses set http://t.co/d3SKLF8ZT9 via @Etsy,0,11/28/2014 0:00,cocktail glasses,6,Positive,11/28/2015 0:00
44515,Size 10-12 green and gold cocktail dress by BeebzCloset http://t.co/hUXxTWOhr3 via @Etsy this and some cool glasses get you free shipping,0,11/28/2014 0:00,cocktail glasses,5,Positive,11/28/2015 0:00
44516,"Audience today getting a cocktail on arrival, couple glasses of whiskey, couple glasses of wine and a surprise. #ntfm http://t.co/fN0iT06yyL",0,11/28/2014 0:00,cocktail glasses,5,Neutral,11/28/2015 0:00
44517,Holiday Cocktail Glasses / Christmas Cocktail by mamiezvintage http://t.co/2SVqFfkhQ4 via @Etsy #vintage #A4Team #V2Team,1,11/28/2014 0:00,cocktail glasses,4,Positive,11/28/2015 0:00
44518,Photoset: In Shop: Twelve Crystal Cocktail Glasses £85 http://t.co/Pg8sP8L6f1,0,11/28/2014 0:00,cocktail glasses,4,Neutral,11/28/2015 0:00
44519,Cocktail time.. Glasses became so mainstream. #drinkingfromapitcher #classy #cocktails #sexonthebeach… http://t.co/Rbj2zgSd1m,0,11/28/2014 0:00,cocktail glasses,3,Neutral,11/28/2015 0:00
44520,Hand Painted Cocktail Glasses With Blue and by ipaintitpretty http://t.co/MFG8eUQOc0 via @Etsy #handpaintedmartiniglasses #christmasgifts,0,11/27/2014 0:00,cocktail glasses,22,Neutral,11/27/2015 0:00
44521,"Black Friday shopping with my girlfriend consisted of buying cocktail shakers, wine glasses and socks. yeah, that's us.",0,11/27/2014 0:00,cocktail glasses,21,Negative,11/27/2015 0:00
44522,Holiday Cocktail Glasses / Christmas Cocktail by mamiezvintage http://t.co/2SVqFfkhQ4 via @Etsy,0,11/27/2014 0:00,cocktail glasses,21,Neutral,11/27/2015 0:00
44523,RT @barntiques859: Vintage Martini Cocktail Shaker and 6 Etched Glasses http://t.co/HrnrDt8R4d http://t.co/J3HFxLH01F,3,11/27/2014 0:00,cocktail glasses,20,Positive,11/27/2015 0:00
44524,RT @barntiques859: Vintage Martini Cocktail Shaker and 6 Etched Glasses http://t.co/HrnrDt8R4d http://t.co/J3HFxLH01F,3,11/27/2014 0:00,cocktail glasses,20,Positive,11/27/2015 0:00
44525,RT @barntiques859: Vintage Martini Cocktail Shaker and 6 Etched Glasses http://t.co/HrnrDt8R4d http://t.co/J3HFxLH01F,3,11/27/2014 0:00,cocktail glasses,20,Positive,11/27/2015 0:00
44526,Vintage Martini Cocktail Shaker and 6 Etched Glasses http://t.co/HrnrDt8R4d http://t.co/J3HFxLH01F,3,11/27/2014 0:00,cocktail glasses,20,Positive,11/27/2015 0:00
44528,"@veilletteto haha, highball glasses are the kitty cocktail thief's nemesis.",1,11/27/2014 0:00,cocktail glasses,18,Negative,11/27/2015 0:00
44529,RT @Platform88net: Self-Chilling Cocktail Glasses | The Gadget Flow http://t.co/qcWoTKrxhj,1,11/27/2014 0:00,cocktail glasses,17,Neutral,11/27/2015 0:00
44530,Self-Chilling Cocktail Glasses | The Gadget Flow http://t.co/qcWoTKrxhj,1,11/27/2014 0:00,cocktail glasses,17,Neutral,11/27/2015 0:00
44531,Whiskey Glasses 1960s Retro Slant Pasinski Tumblers LightlySaucedRetro http://t.co/uQJsK1WPr0 via @Etsy #whiskey #cocktail #vintagebarware,0,11/27/2014 0:00,cocktail glasses,14,Neutral,11/27/2015 0:00
44532,http://t.co/dAQ4cDmQhL Self-Chilling #Cocktail #Glasses #Coast #Coaster #Elegant #Silicone http://t.co/uU1Bt0bkIm,0,11/27/2014 0:00,cocktail glasses,14,Positive,11/27/2015 0:00
44533,This time tomorrow I will be sitting on a beach surrounded by empty cocktail glasses...#CostadelSol,0,11/27/2014 0:00,cocktail glasses,13,Neutral,11/27/2015 0:00
44534,Drinking champagne out of cocktail glasses because I failed to plan ahead.,0,11/27/2014 0:00,cocktail glasses,13,Neutral,11/27/2015 0:00
44535,"Join us for Happy Hour at the bar from 4:30 until 6:30 with all draft beers at $3, $4 select glasses of wine and $5 daily classic cocktail.",0,11/27/2014 0:00,cocktail glasses,12,Positive,11/27/2015 0:00
44536,"Sun, sea and empty cocktail glasses :)",1,11/27/2014 0:00,cocktail glasses,12,Positive,11/27/2015 0:00
44537,"Top 20 Best Selling Bar, Cocktail &amp; Wine Glasses Bar Tools &amp; Glasses 2013-2014 http://t.co/yZZNRuGIbn",0,11/27/2014 0:00,cocktail glasses,10,Neutral,11/27/2015 0:00
44538,Got bored of packing so stacking cocktail glasses instead :D,0,11/27/2014 0:00,cocktail glasses,9,Positive,11/27/2015 0:00
44539,"RT @lelaniblack: ??????It's #cocktail - thirty! Splash of coconut #rum, cranberry juice and pineapple juice. Cheers *glasses clink* http://t.c…",27,11/27/2014 0:00,cocktail glasses,7,Neutral,11/27/2015 0:00
44540,"RT @lelaniblack: ??????It's #cocktail - thirty! Splash of coconut #rum, cranberry juice and pineapple juice. Cheers *glasses clink* http://t.c…",27,11/27/2014 0:00,cocktail glasses,7,Neutral,11/27/2015 0:00
44541,Our Christmas cocktail glasses are ready to be filled with a cranberry and raspberry martini http://t.co/I89Di3UOfY,0,11/27/2014 0:00,cocktail glasses,6,Positive,11/27/2015 0:00
44542,Bottled beer and cider only £2.75 each tonight. Buy 2 large glasses of wine get rest of the bottle free. Try our chocolate heaven cocktail .,0,11/27/2014 0:00,cocktail glasses,6,Positive,11/27/2015 0:00
44543,"@teresa_iam I was a big cocktail drinker, not bad drinker like my younger yrs! But now I have 1 or 2 &amp; mayb a rly decent few glasses of wine",0,11/27/2014 0:00,cocktail glasses,3,Positive,11/27/2015 0:00
44544,A beginner’s guide to cocktail glasses: http://t.co/VILOelWdpR #Glasses #Cocktails #Glassware #Glass #Pubs #Bars,0,11/27/2014 0:00,cocktail glasses,1,Neutral,11/27/2015 0:00
44545,"RT @lelaniblack: ??????It's #cocktail - thirty! Splash of coconut #rum, cranberry juice and pineapple juice. Cheers *glasses clink* http://t.c…",27,11/27/2014 0:00,cocktail glasses,1,Neutral,11/27/2015 0:00
44546,"RT @lelaniblack: ??????It's #cocktail - thirty! Splash of coconut #rum, cranberry juice and pineapple juice. Cheers *glasses clink* http://t.c…",27,11/27/2014 0:00,cocktail glasses,0,Neutral,11/27/2015 0:00
44547,"RT @lelaniblack: ??????It's #cocktail - thirty! Splash of coconut #rum, cranberry juice and pineapple juice. Cheers *glasses clink* http://t.c…",27,11/27/2014 0:00,cocktail glasses,0,Neutral,11/27/2015 0:00
44548,"RT @lelaniblack: ??????It's #cocktail - thirty! Splash of coconut #rum, cranberry juice and pineapple juice. Cheers *glasses clink* http://t.c…",27,11/27/2014 0:00,cocktail glasses,0,Neutral,11/27/2015 0:00
44549,"RT @lelaniblack: ??????It's #cocktail - thirty! Splash of coconut #rum, cranberry juice and pineapple juice. Cheers *glasses clink* http://t.c…",27,11/27/2014 0:00,cocktail glasses,0,Neutral,11/27/2015 0:00
44550,"RT @lelaniblack: ??????It's #cocktail - thirty! Splash of coconut #rum, cranberry juice and pineapple juice. Cheers *glasses clink* http://t.c…",27,11/26/2014 0:00,cocktail glasses,22,Neutral,11/26/2015 0:00
44551,"RT @lelaniblack: ??????It's #cocktail - thirty! Splash of coconut #rum, cranberry juice and pineapple juice. Cheers *glasses clink* http://t.c…",27,11/26/2014 0:00,cocktail glasses,22,Neutral,11/26/2015 0:00
44552,RT @KristinaRibali: These cocktail glasses were given to my grandparents in 1950. I have all 12. #martini time. http://t.co/pN4wTwJwIE,1,11/26/2014 0:00,cocktail glasses,21,Neutral,11/26/2015 0:00
44553,Two gals jolly over these Christmas cocktail glasses! kourtnik http://t.co/49UyNbi7DC,0,11/26/2014 0:00,cocktail glasses,19,Positive,11/26/2015 0:00
44554,RT @RookwoodWilliam: “@NicoleBonnet1: WANT!!!! ~&gt; Planetary Cocktail Glasses: (Pluto included) http://t.co/syRXggGKAh” These are resplend…,2,11/26/2014 0:00,cocktail glasses,18,Positive,11/26/2015 0:00
44555,RT @RookwoodWilliam: “@NicoleBonnet1: WANT!!!! ~&gt; Planetary Cocktail Glasses: (Pluto included) http://t.co/syRXggGKAh” These are resplend…,2,11/26/2014 0:00,cocktail glasses,18,Positive,11/26/2015 0:00
44556,“@NicoleBonnet1: WANT!!!! ~&gt; Planetary Cocktail Glasses: (Pluto included) http://t.co/syRXggGKAh” These are resplendent,2,11/26/2014 0:00,cocktail glasses,18,Positive,11/26/2015 0:00
44557,Red Gold Jeanette Cocktail Glasses by bobbinsandbits on Etsy http://t.co/e2Ju0GaUnM,0,11/26/2014 0:00,cocktail glasses,18,Positive,11/26/2015 0:00
44558,"Peacock Cocktail Glasses, Hand Painted Cocktail Glasses, Martini Glasses,Peacocks, Green, Turquoise, Teal, Gold by RoseManorGiftsandArt (...",0,11/26/2014 0:00,cocktail glasses,17,Positive,11/26/2015 0:00
44559,WANT!!!! ~&gt; Planetary Cocktail Glasses: (Pluto included) http://t.co/dIuNbXtJlg,0,11/26/2014 0:00,cocktail glasses,17,Positive,11/26/2015 0:00
44560,These cocktail glasses were given to my grandparents in 1950. I have all 12. #martini time. http://t.co/pN4wTwJwIE,1,11/26/2014 0:00,cocktail glasses,16,Neutral,11/26/2015 0:00
44561,Holiday Cocktail Glasses / Christmas Cocktail by mamiezvintage http://t.co/2SVqFfkhQ4 via @Etsy #Vintage,0,11/26/2014 0:00,cocktail glasses,16,Positive,11/26/2015 0:00
44562,"RT @lelaniblack: ??????It's #cocktail - thirty! Splash of coconut #rum, cranberry juice and pineapple juice. Cheers *glasses clink* http://t.c…",27,11/26/2014 0:00,cocktail glasses,15,Neutral,11/26/2015 0:00
53401,i just really like candles http://t.co/RpYuiALljk,0,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53402,Getting all snug with yummy smelling candles. http://t.co/c8JOWLITmp,0,12/1/2014 0:00,candles,9,Negative,12/1/2015 0:00
53403,"Life is short, don't throw it away, light some candles, when and how you can! Be part of the light. (Yes, thinking of 12/16.)",0,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53404,@LoveGriselda *shrugs* there wasn't a cake emoji without candles ??,0,12/1/2014 0:00,candles,9,Neutral,12/1/2015 0:00
53405,http://t.co/a6OdGFdgle http://t.co/4tH8C7xDga,0,12/1/2014 0:00,candles,9,Neutral,12/1/2015 0:00
53406,RT @ThatNewDress: #ThatNewDressGiftGuide @OccaHome Benitta mini set of candles look great &amp; are a perfect price conscious gift http://t.co/…,1,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53407,"RT @SophiiieCollins: Scented soy candles - wow , would make an amazing gift. two_swords #SoyCandles #Candles #Unique http://t.co/wiuJMagHpt",1,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53408,"Scented soy candles - wow , would make an amazing gift. two_swords #SoyCandles #Candles #Unique http://t.co/wiuJMagHpt",1,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53409,I have more candles than I know what to do with ??,0,12/1/2014 0:00,candles,9,Neutral,12/1/2015 0:00
53410,"22 candles for Jade because she's old, Dylan chose her lovely cake!?? http://t.co/Vzvnr7VELX",0,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53411,RT @TheWellOfSongs: And sometimes the words flicker like candles.,18,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53412,Candles In The Sun - Miguel ??,0,12/1/2014 0:00,candles,9,Neutral,12/1/2015 0:00
53413,"RT @BriLoveBeauty: I really want a bubble bath,candles, music, and a bottle of moscato ??",4,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53414,RT @CaorunnGin: We love @foodiequine's bath time #CaorunnMoment! Find Caorunn candles &amp; more here: http://t.co/2oAFvVzyn0 http://t.co/DOBje…,4,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53415,Enter to Win a Pumpkin Spice Jar Candle from @OneFurAllPets on @TwoClassyChics Blog Ends 12/01 #Giveaways #ad http://t.co/obeOIz00kf,0,12/1/2014 0:00,candles,9,Negative,12/1/2015 0:00
53416,For great value on new #Candles Fast Delivery! Buy now! Candles http://t.co/ehihFIuDvh,0,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53417,That application took me 2 hours to do my boyfriend better have rose petals from the door to the bathroom candles lit with a hot bubble bath,0,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53418,#Candles are the sweatest of the #home ?????? @ Home sweet home ?? http://t.co/ocmPTiHukG,0,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53419,We spoke with Lori Woods from 5B &amp; Co. Candles (@FreeSniffs) about her labor of love in a local #KC shop. http://t.co/xxplHOUA4n,0,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53420,Night in #bubbles #candles #hotchocolate #xmasfilms #perfect http://t.co/IzIVexzKVw,0,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53421,@DDSyrdal My family was always fond of simple candles in the window. I still have a few of our old electric ones.,0,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53422,once upon a time we used to burn candles,0,12/1/2014 0:00,candles,9,Negative,12/1/2015 0:00
53423,You know you are getting old when the candles on your birthday cake start to cost more than the cake itself.,0,12/1/2014 0:00,candles,9,Neutral,12/1/2015 0:00
53424,I wanna buy some Christmas candles for my house!,0,12/1/2014 0:00,candles,9,Neutral,12/1/2015 0:00
53425,RT @OhDaisyChains: Their incantations of love were just whispers.. erotic enchantments made in the glow of candles magic cast in firelight …,10,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53426,RT @lbfd: Be safe out there. More rain expected this week. Be aware of slippery roads. Don't leave burning candles unattended. http://t.co/…,6,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53427,Candles covered in a recent snowfall on the front porch. http://t.co/Q918dEVpiy,0,12/1/2014 0:00,candles,9,Neutral,12/1/2015 0:00
53428,RT @_LeahHamblett: Scented candles are the best,1,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53429,"@CripplesRus aye, probably Yankee lentil soup scented candles or suhin",0,12/1/2014 0:00,candles,9,Neutral,12/1/2015 0:00
53430,"@retireleo @Mike_USPatriot Oh, oh, can we have candles at the memorials? Please Mr. Obi?",0,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
53431,@JoshuaGentry1 @BritishGQ Since when was I a fan of candles? #lol #iamreally,0,12/1/2014 0:00,candles,9,Neutral,12/1/2015 0:00
53432,"she'll take a campfire over candles, yeah she drinks beer so you can keep champagne ??",0,12/1/2014 0:00,candles,9,Neutral,12/1/2015 0:00
53433,Super Realistic Food-shaped Candles Are Gourmet Treats for the Deceased http://t.co/219XwBAss2 http://t.co/dcPKnsTnxX,0,12/1/2014 0:00,candles,9,Positive,12/1/2015 0:00
